seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,val_loss,val_fid,train_loss,train_fid
1,LLM-Open,symmetric-6,6,explore,False,,nan,,0.1277415280228471,0.8722584719771529,0.15465272852710588,0.8453472714728941
2,Random,R1,1,explore,False,,nan,,0.10528617380343075,0.8947138261965693,0.05759254092792654,0.9424074590720735
2,Random,R2,2,explore,False,,nan,,0.5167924235562846,0.4832075764437154,0.51530373491193,0.48469626508806996
2,Random,R3,3,explore,False,,nan,,0.4771542382144397,0.5228457617855603,0.4764314784574599,0.5235685215425401
2,Random,R4,4,explore,False,,nan,,0.31998880477316327,0.6800111952268367,0.19506756504234035,0.8049324349576596
2,Random,R5,5,explore,False,,nan,,0.548008426286344,0.4519915737136559,0.5319084314380694,0.46809156856193057
2,Random,R6,6,explore,False,,nan,,0.3598042566794136,0.6401957433205864,0.49004857355632003,0.50995142644368
2,Greedy,G1_warm,1,explore,False,,nan,,0.2627463678360572,0.7372536321639428,0.15419376223386616,0.8458062377661338
2,Greedy,G2_warm,2,explore,False,,nan,,0.37246703137894344,0.6275329686210566,0.36147704434177297,0.638522955658227
2,Greedy,G3_warm,3,explore,False,,nan,,0.26110463603585166,0.7388953639641483,0.14817108855816485,0.8518289114418351
2,Greedy,G4_acc,4,refine,False,,0.0625,,0.24601584196725612,0.7539841580327439,0.1427493225694898,0.8572506774305102
2,Greedy,G5_acc,5,refine,False,,0.0625,,0.16178670776988768,0.8382132922301123,0.14121971350610352,0.8587802864938965
2,Greedy,G6_acc,6,refine,False,,0.0625,,0.15987026759656897,0.840129732403431,0.14614983495384837,0.8538501650461516
2,LLM-Open,nn-collect-1,1,explore,False,,nan,,0.1930265020834735,0.8069734979165265,0.10094817465134764,0.8990518253486524
2,LLM-Open,latent-pull-2,2,explore,False,,nan,,0.04448763546254042,0.9555123645374596,0.021967771897166033,0.978032228102834
2,LLM-Open,mirror-chain-3,3,explore,False,,nan,,0.09917940218609334,0.9008205978139067,0.04111509352228149,0.9588849064777185
