seed,method,candidate,order,fallback,invalid_errors,train_loss,val_loss,test_loss,train_fid,val_fid,test_fid
10,LLM-chat-frozen,L2_pair_then_funnel,2,False,,0.039528544498942386,0.03568050703482761,0.029277305190526848,0.9604714555010576,0.9643194929651724,0.9707226948094732
10,RY-random,R8,8,False,,0.08022607627716394,0.0758558771142287,0.06595511807171905,0.9197739237228361,0.9241441228857713,0.934044881928281
10,Random,R7,7,False,,0.09444529494512854,0.09111719925251116,0.0834424411339798,0.9055547050548715,0.9088828007474888,0.9165575588660202
11,Evolutionary,E_child2,6,False,,0.12104567092444696,0.05260555154738622,0.12012262753714431,0.878954329075553,0.9473944484526138,0.8798773724628557
11,LLM-API-closed,real_nn-YZ-edges-then-center-hypothesis,4,False,,0.03564083384097283,0.01687233696646262,0.03638766622960654,0.9643591661590272,0.9831276630335374,0.9636123337703935
11,LLM-API-open,center-to-latent,5,False,,0.027586011112607833,0.019103113093629887,0.02863948711281261,0.9724139888873922,0.9808968869063701,0.9713605128871874
11,LLM-chat-frozen,L2_pair_then_funnel,2,False,,0.029313544370609845,0.015115017124894714,0.03025352513170798,0.9706864556293902,0.9848849828751053,0.969746474868292
11,RY-random,R4,4,False,,0.07920462426341923,0.03794802819713505,0.0795522868476467,0.9207953757365808,0.962051971802865,0.9204477131523533
11,Random,R4,4,False,,0.027971894500351868,0.016626043071926055,0.028730573452152797,0.9720281054996481,0.983373956928074,0.9712694265478472
0,Reference-QAE,textbook_brickwork,1,False,,0.12163345788558733,0.08616380645950228,0.11081430019788008,0.8783665421144127,0.9138361935404977,0.8891856998021199
1,Reference-QAE,textbook_brickwork,1,False,,0.11720975707852177,0.09942568983627942,0.114481715699567,0.8827902429214782,0.9005743101637206,0.885518284300433
2,Reference-QAE,textbook_brickwork,1,False,,0.08177919437213199,0.1581407551190409,0.11098467340894502,0.918220805627868,0.8418592448809591,0.889015326591055
3,Reference-QAE,textbook_brickwork,1,False,,0.08710402923926897,0.14224004120133704,0.11053149641659932,0.912895970760731,0.857759958798663,0.8894685035834007
4,Reference-QAE,textbook_brickwork,1,False,,0.09707375110229721,0.11555272497038571,0.11018000915936932,0.9029262488977028,0.8844472750296143,0.8898199908406307
5,Reference-QAE,textbook_brickwork,1,False,,0.13839126869077667,0.12372415791390201,0.1093200487183914,0.8616087313092233,0.876275842086098,0.8906799512816086
6,Reference-QAE,textbook_brickwork,1,False,,0.10335057770457634,0.054257630630173526,0.11500197550182634,0.8966494222954237,0.9457423693698265,0.8849980244981737
7,Reference-QAE,textbook_brickwork,1,False,,0.12640155919598173,0.11930328456182115,0.10938623691410942,0.8735984408040183,0.8806967154381788,0.8906137630858906
8,Reference-QAE,textbook_brickwork,1,False,,0.08227500630519202,0.085506998470946,0.1106276931815463,0.917724993694808,0.914493001529054,0.8893723068184537
9,Reference-QAE,textbook_brickwork,1,False,,0.11746220737330249,0.12524791081704356,0.10925156994602336,0.8825377926266975,0.8747520891829564,0.8907484300539766
10,Reference-QAE,textbook_brickwork,1,False,,0.13974402419831367,0.12441424698607939,0.10907213902652524,0.8602559758016863,0.8755857530139206,0.8909278609734748
11,Reference-QAE,textbook_brickwork,1,False,,0.11530294545853259,0.052818588642344566,0.11404187987438308,0.8846970545414674,0.9471814113576554,0.8859581201256169
