arch_seed,block,embed_params,epochs_run,failed,frozen_quantum_params,head_params,input_dim,logical_two_qubit,model,q_unchanged,quantum_params,representation,runtime_s,swap_est,test_auroc,test_balanced_accuracy,test_brier,test_classification_error,test_ece,test_logloss,total_params,total_trainable_params,train_size,transpiled_depth,transpiled_two_qubit,val_auroc,val_balanced_accuracy,val_brier,val_classification_error,val_ece,val_logloss
5002,3,36,14,False,0,5,8,4,M4_entangled,False,12,R2_pca8,8.65,2,0.5122727272727272,0.5067539804827941,0.24993226932785684,0.4778,0.018756833202602345,0.69304703053212,53,53,2000,20,14,0.5320575324216743,0.5048873266563945,0.24830022654876857,0.479,0.01970064437824054,0.6897364977263044
5002,3,36,50,False,12,5,8,4,M5_frozen,True,12,R2_pca8,25.0,2,0.5269713020030817,0.5151386748844375,0.25068716734576457,0.4782,0.03584013427104857,0.6947709168530357,53,41,2000,20,14,0.5490297573189522,0.5182492295839753,0.24784068255431202,0.4745,0.03396620977625545,0.6889224803564736
5003,3,36,13,False,0,5,8,0,M3_product,False,12,R2_pca8,7.63,0,0.5219730675398049,0.5102144324601952,0.24912299448094827,0.4778,0.010517025737627307,0.6913925908167229,53,53,2000,4,0,0.5384736533769903,0.5093172187981511,0.24823151128200238,0.478,0.010694712231563638,0.6895948811785786
5003,3,36,50,False,0,5,8,4,M4_entangled,False,12,R2_pca8,29.26,1,0.5445542822290703,0.5348966358500257,0.24773968638697896,0.4538,0.009403147727675884,0.6886367192487204,53,53,2000,17,12,0.5673512134052388,0.5370762711864407,0.2454200463207687,0.451,0.0093445385193433,0.6838660762370949
5003,3,36,50,False,12,5,8,4,M5_frozen,True,12,R2_pca8,22.05,1,0.5465104969183359,0.5312403697996919,0.24753230199713616,0.4574,0.011172215771028804,0.6882111619527822,53,41,2000,17,12,0.5684155511684643,0.5402542372881356,0.24536405882604112,0.448,0.01272308512337036,0.6837676458102747
5004,3,36,50,False,0,5,8,0,M3_product,False,12,R2_pca8,23.24,0,0.5483853364149974,0.5342770929635337,0.24839818237901487,0.4564,0.02294088193864079,0.6900729668505032,53,53,2000,4,0,0.5705171417565484,0.5284572419106317,0.24535086895879465,0.462,0.025096357807654863,0.6837437551204543
5004,3,36,50,False,0,5,8,4,M4_entangled,False,12,R2_pca8,26.19,1,0.5730026964560863,0.5534444016435541,0.24576909207229725,0.4396,0.020257375682686863,0.6847841999804753,53,53,2000,17,12,0.5960772984078069,0.5642013353877761,0.24236753414717016,0.429,0.005490506004123805,0.6777363413016017
5004,3,36,50,False,12,5,8,4,M5_frozen,True,12,R2_pca8,21.59,1,0.5673693502824859,0.5441705187467899,0.2459775919530106,0.4474,0.0033632275779042625,0.6851095963015946,53,41,2000,17,12,0.5879859238572162,0.5500609912686184,0.24371980421344114,0.4415,0.004917876077808289,0.6804686923372797
,3,,,False,,,8,,M0_class_prior,,,R2_pca8,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,5000,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,3,,,False,,,8,,M1_logreg,,,R2_pca8,0.01,,0.5195146379044684,0.5102850539291217,0.24917640217091203,0.474,0.006730801366374708,0.6915098272349057,9,9,5000,,,0.537275897213662,0.5133619029275809,0.24808842975353873,0.471,0.003921098439136832,0.6893060871478928
,3,,,False,,,8,,M2_mlp,,,R2_pca8,2.73,,0.5845963341037493,0.5589111453518233,0.2436601318724355,0.4306,0.007390485969081563,0.6803536571789999,41,41,5000,,,0.5891656233949666,0.5463934899845917,0.24343941023814283,0.443,0.01703069513828974,0.6798880527959893
5000,3,36,28,False,0,5,8,0,M3_product,False,12,R2_pca8,32.59,0,0.5710487288135593,0.5514413199794556,0.24551200442768287,0.4406,0.015152587568981348,0.6841066951296613,53,53,5000,4,0,0.5960441945942476,0.5646908705701078,0.24234792920573073,0.427,0.005406582792050737,0.6776664192706223
5000,3,36,50,False,0,5,8,8,M4_entangled,False,12,R2_pca8,73.4,5,0.5897218477144324,0.5641852850539291,0.24303533200595884,0.427,0.011171764924148295,0.6792023796046904,53,53,5000,38,32,0.613219054956343,0.5778922701592193,0.24010004145692754,0.413,0.011830553808815975,0.6732073087599212
5000,3,36,50,False,12,5,8,8,M5_frozen,True,12,R2_pca8,60.84,5,0.5835965588084232,0.5666217257318953,0.24370626386003788,0.424,0.020128332048411395,0.6805641456857235,53,41,5000,38,32,0.6069483901515151,0.5776113893168978,0.24099009322466078,0.413,0.01799063201284397,0.6749980648186479
5001,3,36,14,False,0,5,8,0,M3_product,False,12,R2_pca8,16.95,0,0.5705095980996405,0.5506099126861839,0.24549455420363833,0.4392,0.008114492514775569,0.6840776534372016,53,53,5000,4,0,0.5806479118515665,0.552893875192604,0.24447063562248725,0.4375,0.01015046652869318,0.6819907733770431
5001,3,36,16,False,0,5,8,4,M4_entangled,False,12,R2_pca8,21.5,1,0.592765954031844,0.5653312788906009,0.2426620266522959,0.427,0.00948547736416429,0.6783210696915426,53,53,5000,18,12,0.6082916024653313,0.5744494735490497,0.2406934562878427,0.418,0.020658374569376865,0.6743199898955975
5001,3,36,50,False,12,5,8,4,M5_frozen,True,12,R2_pca8,60.02,1,0.5892021379044685,0.563408448895737,0.24300029589882305,0.4282,0.004906253229019533,0.678978903796641,53,41,5000,18,12,0.6112338292886492,0.5809659090909092,0.23994258130015259,0.411,0.01926053439920969,0.6727473361591758
5002,3,36,25,False,0,5,8,0,M3_product,False,12,R2_pca8,29.92,0,0.5643493194658449,0.5500545711350796,0.24605451204335888,0.44,0.012279731718750148,0.6852236611572393,53,53,5000,4,0,0.5725856285310734,0.5436970338983051,0.2451174869125923,0.4465,0.003925833686539755,0.6832960710465561
5002,3,36,46,False,0,5,8,4,M4_entangled,False,12,R2_pca8,65.74,2,0.5951698125321006,0.5667693888032871,0.24220278288985786,0.427,0.007392579659575759,0.6772804975696636,53,53,5000,20,14,0.6113441753338471,0.5827073703133026,0.23975632353696733,0.411,0.013405493935429962,0.672277524449425
5002,3,36,26,False,12,5,8,4,M5_frozen,True,12,R2_pca8,30.37,2,0.5945494671289163,0.5656298151001541,0.24229156725122852,0.4278,0.006509658694516267,0.6774678056768227,53,41,5000,20,14,0.6110412252824858,0.581728299948639,0.2398975378439609,0.4115,0.012859117097648785,0.6725890217556588
5003,3,36,21,False,0,5,8,0,M3_product,False,12,R2_pca8,24.44,0,0.5723401386748844,0.5474833076527992,0.2454711663517197,0.4444,0.014942799050219214,0.6840426514283136,53,53,5000,4,0,0.5929324361196713,0.5648353235747303,0.24260565329277034,0.4275,0.006469954274992091,0.6781887272610443
5003,3,36,50,False,0,5,8,4,M4_entangled,False,12,R2_pca8,62.38,1,0.5736947868515665,0.5523722393425783,0.24516082910050233,0.4404,0.013984090716099842,0.6834310465115746,53,53,5000,17,12,0.5861742424242424,0.5543063045711351,0.24361101465826068,0.4385,0.00834822515974733,0.6802601993236792
5003,3,36,42,False,12,5,8,4,M5_frozen,True,12,R2_pca8,41.74,1,0.5760631741140216,0.5493323061119672,0.24477772328318584,0.4424,0.010596783686336864,0.682635528436859,53,41,5000,17,12,0.5857669652028763,0.5453261427837699,0.24346276484187257,0.4465,0.02318358388478402,0.6799294718884011
5004,3,36,50,False,0,5,8,0,M3_product,False,12,R2_pca8,56.78,0,0.5751547252182845,0.5532774781715459,0.24465555873931588,0.437,0.00693508488809248,0.6823796818733657,53,53,5000,4,0,0.588385175911659,0.5529179506933743,0.24340556371887012,0.437,0.0057740058695140645,0.6798332570309665
5004,3,36,50,False,0,5,8,4,M4_entangled,False,12,R2_pca8,66.59,1,0.5914718156137647,0.5617937853107344,0.2427913774776209,0.4328,0.012044610960228356,0.6784890416352649,53,53,5000,17,12,0.6122399845916795,0.5844648818695429,0.23972698830137337,0.4095,0.013012598344463399,0.6722876868026296
5004,3,36,49,False,12,5,8,4,M5_frozen,True,12,R2_pca8,62.03,1,0.5919823767334361,0.569138418079096,0.2428505095614583,0.4254,0.015619761078655195,0.6786574418679605,53,41,5000,17,12,0.6176559691191577,0.5838790446841294,0.23908237670044638,0.41,0.01327591306820001,0.6709936643135891
,3,,,False,,,8,,M0_class_prior,,,R2_pca8,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,10000,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,3,,,False,,,8,,M1_logreg,,,R2_pca8,0.01,,0.5294249165382641,0.5151226245505907,0.24869401388110615,0.4692,0.004114555480770676,0.6905482448604402,9,9,10000,,,0.5516690340909091,0.5324296995377504,0.24738230946635456,0.453,0.013022921199912869,0.6879008728072612
,3,,,False,,,8,,M2_mlp,,,R2_pca8,6.15,,0.6001691705187467,0.5679378531073447,0.24169087117215748,0.4242,0.00807157514673637,0.6763934607519112,41,41,10000,,,0.6197364936440677,0.5843124036979969,0.23921724287462123,0.408,0.018001083499124337,0.6713350178114577
5000,3,36,47,False,0,5,8,0,M3_product,False,12,R2_pca8,112.21,0,0.6044345467385721,0.5743483564458141,0.24059416253513105,0.4194,0.006723845688342053,0.6740032242633104,53,53,10000,4,0,0.6272921883025167,0.5855803800719055,0.23726035735002388,0.4085,0.013045746734224033,0.6671962382138474
5000,3,36,33,False,0,5,8,8,M4_entangled,False,12,R2_pca8,86.92,5,0.6172234527478171,0.583503466872111,0.2388412829949103,0.4094,0.012003412573799723,0.6704776420660867,53,53,10000,38,32,0.6412971077298408,0.5994478685156651,0.23487431475264225,0.3935,0.024012015582025356,0.6622322012025372
5000,3,36,37,False,12,5,8,8,M5_frozen,True,12,R2_pca8,84.69,5,0.5873308294812533,0.5659925526450951,0.2431890786905735,0.4254,0.01850346308769424,0.6794260739640097,53,41,10000,38,32,0.6023218814201335,0.5821616589625065,0.24052868255019774,0.4095,0.019433487320417983,0.673873855894727
5001,3,36,20,False,0,5,8,0,M3_product,False,12,R2_pca8,49.57,0,0.5914931625577813,0.5629429892141756,0.2427887744886608,0.429,0.014471007129700857,0.6786344628704961,53,53,10000,4,0,0.6120544026065742,0.5710227272727273,0.2400722420132857,0.4215,0.012601272591931034,0.6730465109573289
5001,3,36,50,False,0,5,8,4,M4_entangled,False,12,R2_pca8,138.01,1,0.6110495313302516,0.5690421160760144,0.2395737311904777,0.4246,0.005668512080668384,0.6718857691063889,53,53,10000,18,12,0.6304210002568054,0.5923776964560863,0.2369109516431682,0.4015,0.027018454438354742,0.6663904562766987
5001,3,36,50,False,12,5,8,4,M5_frozen,True,12,R2_pca8,118.41,1,0.6108999422187982,0.571581278890601,0.23970319367173507,0.4218,0.005592676202759532,0.6721748455261967,53,41,10000,18,12,0.6309687178993324,0.5929876091422701,0.23689190256886491,0.4005,0.025333680764593088,0.6663701027113804
5002,3,36,38,False,0,5,8,0,M3_product,False,12,R2_pca8,83.45,0,0.6116904211607601,0.5854038263995891,0.23983843075895575,0.4082,0.014189824385742624,0.6725996061074254,53,53,10000,4,0,0.6368451463790447,0.6094873523369286,0.23614431213008805,0.3845,0.035298211533673705,0.6649958702795747
5002,3,36,50,False,0,5,8,4,M4_entangled,False,12,R2_pca8,115.98,2,0.6130365626605034,0.5785214432460195,0.23938866370866263,0.4144,0.007202700563102073,0.6715573624325798,53,53,10000,20,14,0.6352571664740626,0.5978588854648177,0.23619769705231625,0.395,0.02189531122002974,0.6650097674573126
5002,3,36,50,False,12,5,8,4,M5_frozen,True,12,R2_pca8,99.81,2,0.6138339432460196,0.5819369542886492,0.23935482178501205,0.4116,0.01119780435616303,0.6715314146655327,53,41,10000,20,14,0.6350284492167437,0.5948574730354391,0.23631828031089724,0.399,0.020750195089546723,0.6652984827435194
5003,3,36,50,False,0,5,8,0,M3_product,False,12,R2_pca8,114.56,0,0.6178755778120184,0.5834938366718028,0.2387416940873095,0.4096,0.008761554203626348,0.6703135481187581,53,53,10000,4,0,0.6399348356445814,0.6029628916281459,0.23557319527887843,0.3905,0.026612640975343795,0.6638244105249309
5003,3,36,13,False,0,5,8,4,M4_entangled,False,12,R2_pca8,35.37,1,0.5845729006163328,0.5536113251155624,0.24398873558212716,0.4366,0.012036566417229843,0.6810719370425604,53,53,10000,17,12,0.6097210853235747,0.5800028890600925,0.240693617221411,0.41,0.017055286745748157,0.6743228953091546
5003,3,36,35,False,12,5,8,4,M5_frozen,True,12,R2_pca8,66.6,1,0.5867396956856703,0.5709328454031843,0.24367267122307393,0.4222,0.020218199381358683,0.6804865008644455,53,41,10000,17,12,0.6100210259373395,0.5795775552131485,0.24033920021835853,0.413,0.01772543052649403,0.6735555199694211
5004,3,36,50,False,0,5,8,0,M3_product,False,12,R2_pca8,108.37,0,0.5916809514637904,0.5621661530559836,0.24249047787107555,0.4288,0.006159660210270696,0.6778970472625883,53,53,10000,4,0,0.6032026434899846,0.5701479840780689,0.2412187262219913,0.421,0.015012443887553533,0.6754048196370122
5004,3,36,50,False,0,5,8,4,M4_entangled,False,12,R2_pca8,114.15,1,0.6134068438623523,0.5834135850025681,0.2394236457463047,0.4094,0.011459700385118753,0.6716718370388683,53,53,10000,17,12,0.6362623186312275,0.6009806753980482,0.23612554290184237,0.392,0.02767029299561479,0.6649039994338061
5004,3,36,39,False,12,5,8,4,M5_frozen,True,12,R2_pca8,79.64,1,0.5990392270159219,0.5670294042116076,0.24164267909683576,0.4258,0.0063574467315795705,0.6762010985671496,53,41,10000,17,12,0.6184103348099641,0.5857970595788392,0.23863043072501666,0.4075,0.015473016222992346,0.6700250164934816
,4,,,False,,,8,,M0_class_prior,,,R2_pca8,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,500,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,4,,,False,,,8,,M1_logreg,,,R2_pca8,0.03,,0.5280017334360555,0.5340973292244479,0.25004823176921526,0.455,0.029088151375420528,0.6934624295178559,9,9,500,,,0.5169310959167951,0.5114117873651772,0.24997098574229984,0.4765,0.021133389833012408,0.6931339032046803
,4,,,False,,,8,,M2_mlp,,,R2_pca8,1.55,,0.5397353299948638,0.5341679506933744,0.24937417281307325,0.454,0.020542612457588365,0.6921502688279199,41,41,500,,,0.5222708413585003,0.5033785952747817,0.2506169078554821,0.4835,0.042653306408985674,0.694515824925789
5000,4,36,17,False,0,5,8,0,M3_product,False,12,R2_pca8,2.46,0,0.5201561697483308,0.514836928608115,0.24904762786502196,0.4658,0.002892695297384407,0.6912541020771803,53,53,500,4,0,0.5268341519003595,0.5089801617873652,0.24848726609950134,0.471,0.00837909860659047,0.6901039775955443
5000,4,36,18,False,0,5,8,8,M4_entangled,False,12,R2_pca8,3.29,5,0.5336711928608115,0.5293624807395994,0.24876846703629835,0.4572,0.01490406174382793,0.690728278814136,53,53,500,38,32,0.5371826046481767,0.5188430919363123,0.2480776281323254,0.468,0.008822736224988638,0.6892956776973544
5000,4,36,18,False,12,5,8,8,M5_frozen,True,12,R2_pca8,2.67,5,0.5330972329224448,0.5304988443759631,0.24887799112778383,0.456,0.018750004818373973,0.690954342728124,53,41,500,38,32,0.5349455893682589,0.5174467128916281,0.24835292722204058,0.469,0.009406562990672572,0.6898525023287967
5001,4,36,18,False,0,5,8,0,M3_product,False,12,R2_pca8,3.39,0,0.5395809257832563,0.5260015408320493,0.24836094282013838,0.4584,0.0075952379791867095,0.6899236169283715,53,53,500,4,0,0.5124269709809964,0.5151755906522856,0.24980541040040818,0.4695,0.01512961934567559,0.6928021197999485
5001,4,36,12,False,0,5,8,4,M4_entangled,False,12,R2_pca8,2.77,1,0.4992172252182846,0.5090202876219825,0.2494788415308045,0.469,0.00142090730039994,0.692107231285592,53,53,500,18,12,0.5008155575885977,0.5078486132511556,0.24965470573562998,0.47,0.001466418508349233,0.692465652952576
5001,4,36,12,False,12,5,8,4,M5_frozen,True,12,R2_pca8,2.0,1,0.500412012069851,0.5087442218798152,0.24943951608658455,0.4696,0.0006250947604198849,0.6920288068378748,53,41,500,18,12,0.5011295422444786,0.5101919619928095,0.24959792992406893,0.468,0.0014750439481318123,0.6923514175605526
5002,4,36,15,False,0,5,8,0,M3_product,False,12,R2_pca8,2.46,0,0.5164350603492552,0.5205765279917822,0.24912574386711422,0.46,0.01014840734088014,0.691413581764674,53,53,500,4,0,0.5275152879429893,0.5193807781201849,0.2483716099433739,0.4615,0.006511171003912814,0.6898782758366332
5002,4,36,28,False,0,5,8,4,M4_entangled,False,12,R2_pca8,5.34,2,0.5378901836158193,0.5264734206471494,0.2489932893160515,0.4626,0.027542601320715017,0.6912722467199499,53,53,500,20,14,0.5430219167308681,0.5194128787878788,0.2476865382650195,0.469,0.021740305196338808,0.6885148882861457
5002,4,36,28,False,12,5,8,4,M5_frozen,True,12,R2_pca8,4.43,2,0.5351048086800205,0.5291730868002055,0.24923996153255087,0.4602,0.02656253127950948,0.6917677546782979,53,41,500,20,14,0.5404327972521829,0.5197820364663586,0.2479634376911935,0.4695,0.021406890106123042,0.6890809251371781
5003,4,36,13,False,0,5,8,0,M3_product,False,12,R2_pca8,2.21,0,0.5360546674370827,0.5210355675398048,0.24829421707135144,0.4598,0.013481611519421375,0.6897305824804539,53,53,500,4,0,0.5147542693888033,0.49661337955829477,0.24880334981138688,0.484,0.013422007194106748,0.6907363331987576
5003,4,36,11,False,0,5,8,4,M4_entangled,False,12,R2_pca8,2.02,1,0.5276648369286081,0.5233307652799178,0.24860384815106176,0.4574,0.010003554082922956,0.6903608691969131,53,53,500,17,12,0.5354662220724191,0.5038199794555727,0.24822916934212058,0.4755,0.01052754976168857,0.689579581751387
5003,4,36,12,False,12,5,8,4,M5_frozen,True,12,R2_pca8,2.45,1,0.5244749935798665,0.5255360811504879,0.24883669595041188,0.455,0.013241586180491493,0.6908347056360182,53,41,500,17,12,0.5336324714304057,0.5061312275295327,0.24828416400257927,0.473,0.007526989959555851,0.6896923107782289
5004,4,36,17,False,0,5,8,0,M3_product,False,12,R2_pca8,3.31,0,0.5245149589111453,0.5235972008217771,0.24930437723089466,0.4626,0.011579767308174681,0.6917926065989908,53,53,500,4,0,0.5146559610939908,0.502584103749358,0.2495738933524395,0.4825,0.017508494700359752,0.692296304786657
5004,4,36,19,False,0,5,8,4,M4_entangled,False,12,R2_pca8,3.57,1,0.5282697740112995,0.5242745249101182,0.2489876230088794,0.4616,0.003498549038285958,0.6911535581038359,53,53,500,17,12,0.5136106831022085,0.5130649717514124,0.2501064981268819,0.4725,0.013778568341616334,0.6934083356395033
5004,4,36,19,False,12,5,8,4,M5_frozen,True,12,R2_pca8,3.29,1,0.5281962634822804,0.5280688238315356,0.2490675363426541,0.4584,0.0064238294839308145,0.6913212922235136,53,41,500,17,12,0.514379092835131,0.5165799948638932,0.25007203063929934,0.4695,0.01031858772005298,0.6933335331917174
,4,,,False,,,8,,M0_class_prior,,,R2_pca8,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,2000,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,4,,,False,,,8,,M1_logreg,,,R2_pca8,0.01,,0.5247001797637391,0.5119542886492039,0.24886087872383722,0.4692,0.002058113390880187,0.6908751370743412,9,9,2000,,,0.5327035583590138,0.5124149332306112,0.24833135327710323,0.4685,0.003882241914203236,0.6898002230815814
,4,,,False,,,8,,M2_mlp,,,R2_pca8,2.01,,0.543418721109399,0.5230258089368258,0.24810142293750895,0.4628,0.008484164624386163,0.6893467076056666,41,41,2000,,,0.5521806384822805,0.5304555084745762,0.24727267199820563,0.4555,0.0036879251567132356,0.6876654786350137
5000,4,36,21,False,0,5,8,0,M3_product,False,12,R2_pca8,14.5,0,0.531449666153056,0.5229070364663585,0.24853814362152662,0.4634,0.006820523518813229,0.6902228812062197,53,53,2000,4,0,0.5404749293785311,0.5185060349255265,0.24820227192250946,0.468,0.011869894787501386,0.6895326310078412
5000,4,36,47,False,0,5,8,8,M4_entangled,False,12,R2_pca8,37.14,5,0.5652527927580894,0.5412172573189522,0.24609162548161012,0.449,0.01014930099555778,0.6852816946389443,53,53,2000,38,32,0.5727862577041603,0.5481911273754494,0.245254644231322,0.443,0.006289932589956057,0.6835858772358141
5000,4,36,48,False,12,5,8,8,M5_frozen,True,12,R2_pca8,26.65,5,0.5555492424242424,0.5407517976373909,0.24698389164446366,0.4484,0.003648769235264344,0.6871103250246822,53,41,2000,38,32,0.5658535166281459,0.5408240241397021,0.24578352900532394,0.449,0.0071835695077076935,0.6846584593458594
5001,4,36,19,False,0,5,8,0,M3_product,False,12,R2_pca8,11.12,0,0.5484257832562917,0.5281266050333847,0.2474823242579032,0.46,0.00818887852356333,0.6880964665994743,53,53,2000,4,0,0.5563156057395994,0.5373892526964561,0.24679801052357855,0.4515,0.0035793653517936464,0.6867214728293416
5001,4,36,14,False,0,5,8,4,M4_entangled,False,12,R2_pca8,10.98,1,0.5407386363636364,0.5170197740112994,0.2480010929697052,0.4634,0.007550260795898889,0.6891432091366944,53,53,2000,18,12,0.5396122239342578,0.5172621340523883,0.2482133156081879,0.4635,0.006236065962420188,0.6895830874965841
5001,4,36,15,False,12,5,8,4,M5_frozen,True,12,R2_pca8,11.17,1,0.533817732408834,0.5135721623009759,0.248327409417713,0.4664,0.0034461602723437398,0.6897986736636953,53,41,2000,18,12,0.5340407517976374,0.5160904596815614,0.24850910668666518,0.4645,0.0023841412526580666,0.6901722271506329
5002,4,36,16,False,0,5,8,0,M3_product,False,12,R2_pca8,10.95,0,0.5375942154596816,0.5206022085259373,0.2481424335171749,0.4632,0.0016644120744877587,0.6894244211434729,53,53,2000,4,0,0.5482061745634309,0.5224142912172574,0.24750883699658974,0.4615,0.001499142454939015,0.6881440937459226
5002,4,36,24,False,0,5,8,4,M4_entangled,False,12,R2_pca8,17.69,2,0.5602486196712891,0.5389413199794556,0.24658570502165458,0.4524,0.011615348919397374,0.6862767775912706,53,53,2000,20,14,0.5663631147277862,0.544764381099127,0.24574086000519596,0.4465,0.014487702753302686,0.6845911809012375
5002,4,36,24,False,12,5,8,4,M5_frozen,True,12,R2_pca8,14.79,2,0.5603515023112481,0.5365112994350283,0.24655646805688547,0.4548,0.013704899862941928,0.6862172451477514,53,41,2000,20,14,0.5663912028120185,0.5431192218798151,0.24571666680779763,0.448,0.017972236855399976,0.6845413787448249
5003,4,36,15,False,0,5,8,0,M3_product,False,12,R2_pca8,9.92,0,0.5197297123780175,0.501832948125321,0.24902910324429645,0.4778,0.012376954963832875,0.6912015280272875,53,53,2000,4,0,0.5206136443888033,0.5062195043656909,0.24905547594570537,0.4735,0.008197758053349121,0.6912601000784883
5003,4,36,50,False,0,5,8,4,M4_entangled,False,12,R2_pca8,34.53,1,0.5756530880842321,0.5483500256805341,0.24495805797680636,0.4432,0.010085313230708451,0.6829627755567313,53,53,2000,17,12,0.5799276531201849,0.5553495762711864,0.24437086801721047,0.4355,0.0029387279855569277,0.6817798075000471
5003,4,36,50,False,12,5,8,4,M5_frozen,True,12,R2_pca8,33.41,1,0.5636273754494093,0.5380778120184899,0.24598981048937366,0.4512,0.0045499578795569,0.6850503347904445,53,41,2000,17,12,0.5709886203133026,0.5427901900359527,0.24560793271520087,0.4455,0.004480016983343082,0.6843157699014161
5004,4,36,50,False,0,5,8,0,M3_product,False,12,R2_pca8,31.46,0,0.5444897598870057,0.5246982537236774,0.2477907644366665,0.4612,0.004868141777362593,0.6887107847629195,53,53,2000,4,0,0.5587592690677966,0.5284492167437083,0.2469417371048457,0.4575,0.005082781635765562,0.6870021096744885
5004,4,36,20,False,0,5,8,4,M4_entangled,False,12,R2_pca8,13.33,1,0.5627043207498716,0.5344054956343092,0.24633185454209688,0.4556,0.010309681691370854,0.6857615436811142,53,53,2000,17,12,0.5710648593990755,0.5433038007190549,0.2452440051351379,0.4465,0.004143474761312027,0.6835856525106082
5004,4,36,33,False,12,5,8,4,M5_frozen,True,12,R2_pca8,19.57,1,0.5597581214689267,0.5336479198767334,0.2466841887871285,0.4578,0.01538603659637957,0.6864678125028382,53,41,2000,17,12,0.5692832723420648,0.5451014381099126,0.24543957702099778,0.4465,0.008133412121557089,0.6839834000993295
,4,,,False,,,8,,M0_class_prior,,,R2_pca8,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,5000,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,4,,,False,,,8,,M1_logreg,,,R2_pca8,0.01,,0.5437063430919363,0.52410760143811,0.24805782463418571,0.459,0.010106278907263712,0.6892904061763412,9,9,5000,,,0.5477246645480227,0.52507864663585,0.2478101200968112,0.4575,0.012034095973865823,0.6887632372321398
,4,,,False,,,8,,M2_mlp,,,R2_pca8,1.28,,0.5642368066255778,0.5406137647663072,0.24601279920158245,0.4452,0.006954423137296061,0.6851208006070245,41,41,5000,,,0.5706074248844376,0.5389541602465331,0.24573199734523227,0.447,0.008579147270911492,0.6845309789027392
5000,4,36,47,False,0,5,8,0,M3_product,False,12,R2_pca8,74.48,0,0.5840401900359528,0.5557492295839753,0.24397694484732896,0.4356,0.007093146889815967,0.6810087787364945,53,53,5000,4,0,0.5839041233307654,0.5570830123266564,0.2436149371244913,0.4345,0.012897136249523423,0.680270781635129
5000,4,36,50,False,0,5,8,8,M4_entangled,False,12,R2_pca8,98.85,5,0.562552645095018,0.5403922701592193,0.24630557107441572,0.4484,0.013473181896294992,0.6857568974223704,53,53,5000,38,32,0.5774619205829481,0.5512406908063687,0.24479136674680638,0.438,0.0051204918057814325,0.6826717636370205
5000,4,36,50,False,12,5,8,8,M5_frozen,True,12,R2_pca8,80.48,5,0.5676961350796097,0.5463148433487416,0.24585520704506234,0.443,0.01577867822868546,0.6848619704664163,53,41,5000,38,32,0.569773810670262,0.5406795711350796,0.24563374856867254,0.4485,0.009673597843116956,0.6843528545277076
5001,4,36,47,False,0,5,8,0,M3_product,False,12,R2_pca8,74.78,0,0.58053271058038,0.5580123266563944,0.24447880191841792,0.4334,0.010187849723642953,0.6820790824124424,53,53,5000,4,0,0.5854329176296866,0.5621308423215203,0.24344830351782468,0.43,0.00492521720403568,0.6799649286598451
5001,4,36,37,False,0,5,8,4,M4_entangled,False,12,R2_pca8,66.67,1,0.589558294812532,0.5602850539291218,0.2432995094260561,0.4324,0.006478358720974537,0.6796564907089334,53,53,5000,18,12,0.5949567844761171,0.5629333590138675,0.24222493435310802,0.4285,0.0060184240259970835,0.6774336003945585
5001,4,36,47,False,12,5,8,4,M5_frozen,True,12,R2_pca8,60.38,1,0.5887883602978943,0.5619253980482795,0.24335625494192145,0.4296,0.008335190095492157,0.679764813320987,53,41,5000,18,12,0.5939054876091422,0.5674675783256291,0.242357551078033,0.423,0.011307084481614542,0.677703960310176
5002,4,36,50,False,0,5,8,0,M3_product,False,12,R2_pca8,59.85,0,0.5845420839753468,0.5499357986646122,0.2439692251732195,0.4392,0.004194689644129855,0.6810108593780652,53,53,5000,4,0,0.5929735651001541,0.5623234463276836,0.24286460668881565,0.426,0.013822228113065806,0.6787692039502674
5002,4,36,50,False,0,5,8,4,M4_entangled,False,12,R2_pca8,67.64,2,0.5824871597329224,0.5507543656908064,0.2443400938295368,0.439,0.004441594959960689,0.6817895700334179,53,53,5000,20,14,0.5963160471237802,0.5643136877247047,0.2423330954674431,0.4255,0.011699416497876602,0.6776824219647254
5002,4,36,50,False,12,5,8,4,M5_frozen,True,12,R2_pca8,64.12,2,0.5865791923472008,0.5527285567539805,0.24388585109698097,0.4358,0.006305882378244115,0.6808486438684452,53,41,5000,20,14,0.596972104519774,0.5613764766307139,0.24242794553872185,0.427,0.01731645898601819,0.6778357672177306
