experiment,task,n_qubits,arm,replicate,data_seed,search_seed,budget_unique,val_metric_name,val_metric_value,primary_test_metric,primary_test_value,test_rmse,test_mae,test_auc,test_brier,num_proposed,num_valid,num_invalid,num_duplicate,num_failed,num_unique,stop_reason,logical_gate_count,logical_depth,two_qubit_count,parameter_count,transpiled_depth_line,transpiled_2q_line,llm_calls,llm_tokens,llm_cost_usd,llm_mock,model_snapshot
E2,change_point,5,greedy_growth,0,1000,2000,24,rmse,0.09527362061260274,test_rmse,0.09957794127280152,0.09957794127280152,0.07677386242674869,,,25,24,0,1,0,24,budget_exhausted,40,23,31,37,207,125,,,,,
E2,change_point,5,greedy_growth,1,1001,2001,24,rmse,0.10423177806701114,test_rmse,0.09996128271043805,0.09996128271043805,0.07663840212752228,,,25,24,0,1,0,24,budget_exhausted,38,25,21,28,135,94,,,,,
E2,change_point,5,greedy_growth,2,1002,2002,24,rmse,0.1066542571816475,test_rmse,0.09867381556159577,0.09867381556159577,0.07493595233112782,,,27,24,0,3,0,24,budget_exhausted,34,20,18,29,135,68,,,,,
E2,change_point,5,greedy_growth,3,1003,2003,24,rmse,0.11311724954211107,test_rmse,0.1032293021458954,0.1032293021458954,0.07505069046470333,,,24,24,0,0,0,24,budget_exhausted,30,13,9,20,48,20,,,,,
E2,change_point,5,greedy_growth,4,1004,2004,24,rmse,0.1029967314379225,test_rmse,0.10178367039811002,0.10178367039811002,0.07612093600612097,,,25,24,0,1,0,24,budget_exhausted,32,11,5,31,56,19,,,,,
E2,change_point,5,greedy_growth,5,1005,2005,24,rmse,0.1014413731402583,test_rmse,0.10468093182593842,0.10468093182593842,0.07799294670748086,,,27,24,0,3,0,24,budget_exhausted,41,16,15,35,70,45,,,,,
E2,change_point,5,greedy_growth,6,1006,2006,24,rmse,0.10466284059382522,test_rmse,0.09840302910227705,0.09840302910227705,0.07506964464244545,,,25,24,0,1,0,24,budget_exhausted,37,19,18,28,96,55,,,,,
E2,change_point,5,greedy_growth,7,1007,2007,24,rmse,0.10465925629470309,test_rmse,0.10059335789316211,0.10059335789316211,0.07820752404672487,,,25,24,0,1,0,24,budget_exhausted,44,21,23,25,107,66,,,,,
E2,change_point,5,greedy_growth,8,1008,2008,24,rmse,0.15267887663161755,test_rmse,0.14000777755999472,0.14000777755999472,0.11199565760879944,,,25,24,0,1,0,24,budget_exhausted,29,15,11,21,91,47,,,,,
E2,change_point,5,greedy_growth,9,1009,2009,24,rmse,0.1103094925278692,test_rmse,0.11295528044521014,0.11295528044521014,0.08394490791221695,,,25,24,0,1,0,24,budget_exhausted,38,21,18,32,136,65,,,,,
E2,change_point,5,random_structure,0,1000,2000,24,rmse,0.09770630065845609,test_rmse,0.10061109757519274,0.10061109757519274,0.07708182867669447,,,24,24,0,0,0,24,budget_exhausted,38,22,22,23,118,77,,,,,
E2,change_point,5,random_structure,1,1001,2001,24,rmse,0.10787201739485615,test_rmse,0.10215700534655753,0.10215700534655753,0.08150442457533996,,,24,24,0,0,0,24,budget_exhausted,36,17,15,25,91,53,,,,,
E2,change_point,5,random_structure,2,1002,2002,24,rmse,0.10606648788546508,test_rmse,0.09840765927889386,0.09840765927889386,0.07651884122181284,,,24,24,0,0,0,24,budget_exhausted,42,20,15,37,119,56,,,,,
E2,change_point,5,random_structure,3,1003,2003,24,rmse,0.10999246375265416,test_rmse,0.10093439059486582,0.10093439059486582,0.07471684964880071,,,24,24,0,0,0,24,budget_exhausted,45,21,19,35,117,65,,,,,
E2,change_point,5,random_structure,4,1004,2004,24,rmse,0.10332114116229339,test_rmse,0.10133111365961504,0.10133111365961504,0.07603012964822299,,,24,24,0,0,0,24,budget_exhausted,41,15,7,35,50,21,,,,,
E2,change_point,5,random_structure,5,1005,2005,24,rmse,0.09940862405105387,test_rmse,0.10448285125681134,0.10448285125681134,0.07836266177902146,,,24,24,0,0,0,24,budget_exhausted,32,19,15,31,116,64,,,,,
E2,change_point,5,random_structure,6,1006,2006,24,rmse,0.10638842613561009,test_rmse,0.10047629738653466,0.10047629738653466,0.07911344887005872,,,24,24,0,0,0,24,budget_exhausted,54,26,39,39,228,149,,,,,
E2,change_point,5,random_structure,7,1007,2007,24,rmse,0.10118956997951822,test_rmse,0.10184242263758352,0.10184242263758352,0.07684976330880101,,,24,24,0,0,0,24,budget_exhausted,38,22,29,22,145,100,,,,,
E2,change_point,5,random_structure,8,1008,2008,24,rmse,0.1198800763784425,test_rmse,0.11188440284819208,0.11188440284819208,0.08852143561268029,,,24,24,0,0,0,24,budget_exhausted,24,9,4,18,27,8,,,,,
E2,change_point,5,random_structure,9,1009,2009,24,rmse,0.0974031320522061,test_rmse,0.10382173920215103,0.10382173920215103,0.07937874575489616,,,24,24,0,0,0,24,budget_exhausted,38,20,21,31,153,82,,,,,
E2,change_point,5,ref_realamp_d1,0,1000,2000,24,rmse,0.26864783211577337,test_rmse,0.2641253461147995,0.2641253461147995,0.21245770684712093,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,change_point,5,ref_realamp_d1,1,1001,2001,24,rmse,0.3496377886538818,test_rmse,0.3325307045402416,0.3325307045402416,0.2782296881630848,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,change_point,5,ref_realamp_d1,2,1002,2002,24,rmse,0.26623866147042313,test_rmse,0.26154781716639675,0.26154781716639675,0.21210679234759036,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,change_point,5,ref_realamp_d1,3,1003,2003,24,rmse,0.2637447790398532,test_rmse,0.2696820662671621,0.2696820662671621,0.2179550184887102,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,change_point,5,ref_realamp_d1,4,1004,2004,24,rmse,0.2690156304888895,test_rmse,0.2684412622609191,0.2684412622609191,0.22111768327600473,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,change_point,5,ref_realamp_d1,5,1005,2005,24,rmse,0.28102121960542037,test_rmse,0.25966186230236443,0.25966186230236443,0.20581213614388932,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,change_point,5,ref_realamp_d1,6,1006,2006,24,rmse,0.27149431897848936,test_rmse,0.26925421776499,0.26925421776499,0.21185776449789298,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,change_point,5,ref_realamp_d1,7,1007,2007,24,rmse,0.28001793151073356,test_rmse,0.2667787194777875,0.2667787194777875,0.21508452879793555,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,change_point,5,ref_realamp_d1,8,1008,2008,24,rmse,0.34714577909704647,test_rmse,0.3336123204714865,0.3336123204714865,0.27678364890339474,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,change_point,5,ref_realamp_d1,9,1009,2009,24,rmse,0.3398890413102461,test_rmse,0.3367163686924615,0.3367163686924615,0.280062430108151,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,change_point,5,ref_realamp_d2,0,1000,2000,24,rmse,0.11363298029169941,test_rmse,0.11904686303509775,0.11904686303509775,0.09401447479799756,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,change_point,5,ref_realamp_d2,1,1001,2001,24,rmse,0.12422692878663937,test_rmse,0.11692521951432806,0.11692521951432806,0.09395265476623038,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,change_point,5,ref_realamp_d2,2,1002,2002,24,rmse,0.12402529434976534,test_rmse,0.11664434019999663,0.11664434019999663,0.09210643414687819,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,change_point,5,ref_realamp_d2,3,1003,2003,24,rmse,0.1393642984205948,test_rmse,0.12095745136593611,0.12095745136593611,0.08338400914536384,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,change_point,5,ref_realamp_d2,4,1004,2004,24,rmse,0.11598843209349459,test_rmse,0.11885773863135494,0.11885773863135494,0.09267314034264149,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,change_point,5,ref_realamp_d2,5,1005,2005,24,rmse,0.12266533164560749,test_rmse,0.12673796902145104,0.12673796902145104,0.08935261056622601,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,change_point,5,ref_realamp_d2,6,1006,2006,24,rmse,0.1272864487106739,test_rmse,0.11953885806464172,0.11953885806464172,0.09362196439579948,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,change_point,5,ref_realamp_d2,7,1007,2007,24,rmse,0.12296908365423367,test_rmse,0.11435406534242028,0.11435406534242028,0.08866453372682573,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,change_point,5,ref_realamp_d2,8,1008,2008,24,rmse,0.1307964598513831,test_rmse,0.12022721953371908,0.12022721953371908,0.09506118719236259,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,change_point,5,ref_realamp_d2,9,1009,2009,24,rmse,0.12662256752539675,test_rmse,0.12092233560900209,0.12092233560900209,0.09178692439685303,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,change_point,5,ref_strongent_d1,0,1000,2000,24,rmse,0.14845733230556718,test_rmse,0.14754820388701703,0.14754820388701703,0.11159696022264584,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,change_point,5,ref_strongent_d1,1,1001,2001,24,rmse,0.15817619335000765,test_rmse,0.1564023617573529,0.1564023617573529,0.12470514859558786,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,change_point,5,ref_strongent_d1,2,1002,2002,24,rmse,0.15246996623251377,test_rmse,0.15122786101837699,0.15122786101837699,0.11706554671339137,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,change_point,5,ref_strongent_d1,3,1003,2003,24,rmse,0.15107464792039155,test_rmse,0.15590238685235705,0.15590238685235705,0.12222166903495611,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,change_point,5,ref_strongent_d1,4,1004,2004,24,rmse,0.15379423368038314,test_rmse,0.15135612876838606,0.15135612876838606,0.1128892461914795,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,change_point,5,ref_strongent_d1,5,1005,2005,24,rmse,0.1533978970652717,test_rmse,0.15344740476491428,0.15344740476491428,0.11861935990125932,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,change_point,5,ref_strongent_d1,6,1006,2006,24,rmse,0.15555950371931496,test_rmse,0.15313140223929445,0.15313140223929445,0.11901282787087038,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,change_point,5,ref_strongent_d1,7,1007,2007,24,rmse,0.14707960059184685,test_rmse,0.15606934980151874,0.15606934980151874,0.117360607272577,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,change_point,5,ref_strongent_d1,8,1008,2008,24,rmse,0.16029314307426457,test_rmse,0.1506810863912707,0.1506810863912707,0.11342506673297269,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,change_point,5,ref_strongent_d1,9,1009,2009,24,rmse,0.13983946362558156,test_rmse,0.1503562436824964,0.1503562436824964,0.11557500429643638,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,change_point,5,ref_strongent_d2,0,1000,2000,24,rmse,0.09975163502852917,test_rmse,0.10363785571255867,0.10363785571255867,0.07704667451135391,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,change_point,5,ref_strongent_d2,1,1001,2001,24,rmse,0.10976637558850635,test_rmse,0.1022244263721992,0.1022244263721992,0.07949049728744752,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,change_point,5,ref_strongent_d2,2,1002,2002,24,rmse,0.11106887078595622,test_rmse,0.10395714288466099,0.10395714288466099,0.0783944909821446,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,change_point,5,ref_strongent_d2,3,1003,2003,24,rmse,0.11163401398506499,test_rmse,0.10218273212483141,0.10218273212483141,0.07450022994723643,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,change_point,5,ref_strongent_d2,4,1004,2004,24,rmse,0.1068336535953823,test_rmse,0.10631069226424071,0.10631069226424071,0.07807636858023463,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,change_point,5,ref_strongent_d2,5,1005,2005,24,rmse,0.11030777771987675,test_rmse,0.11112084031642154,0.11112084031642154,0.08015918273373406,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,change_point,5,ref_strongent_d2,6,1006,2006,24,rmse,0.10984324559848947,test_rmse,0.10365241003495128,0.10365241003495128,0.07779242910759182,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,change_point,5,ref_strongent_d2,7,1007,2007,24,rmse,0.10645815647196204,test_rmse,0.10060723969180152,0.10060723969180152,0.07653855687423042,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,change_point,5,ref_strongent_d2,8,1008,2008,24,rmse,0.11344891628083123,test_rmse,0.10425467597642975,0.10425467597642975,0.07930956381720661,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,change_point,5,ref_strongent_d2,9,1009,2009,24,rmse,0.10054142709053157,test_rmse,0.10742636397250925,0.10742636397250925,0.07976882678632868,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,gauss_peak,5,evolutionary_structure,0,1000,2000,24,rmse,0.018642545326540274,test_rmse,0.020500293509092233,0.020500293509092233,0.014931208364930351,,,30,24,0,6,0,24,budget_exhausted,39,22,20,32,153,68,,,,,
E2,gauss_peak,5,evolutionary_structure,1,1001,2001,24,rmse,0.02188064393310312,test_rmse,0.021239390632518174,0.021239390632518174,0.015986231476368726,,,26,24,0,2,0,24,budget_exhausted,28,24,20,16,138,79,,,,,
E2,gauss_peak,5,evolutionary_structure,2,1002,2002,24,rmse,0.030343194767381784,test_rmse,0.029899674459770535,0.029899674459770535,0.022635254172705305,,,28,24,0,4,0,24,budget_exhausted,32,18,22,31,151,78,,,,,
E2,gauss_peak,5,evolutionary_structure,3,1003,2003,24,rmse,0.021385417137987316,test_rmse,0.021035432406963914,0.021035432406963914,0.01503532804687554,,,27,24,0,3,0,24,budget_exhausted,52,26,28,28,206,107,,,,,
E2,gauss_peak,5,evolutionary_structure,4,1004,2004,24,rmse,0.034426782569479446,test_rmse,0.03525898646443078,0.03525898646443078,0.026258724676339492,,,25,24,0,1,0,24,budget_exhausted,60,36,52,34,312,211,,,,,
E2,gauss_peak,5,evolutionary_structure,5,1005,2005,24,rmse,0.018262154238134203,test_rmse,0.02222799823353168,0.02222799823353168,0.016530649629998315,,,27,24,0,3,0,24,budget_exhausted,43,19,16,31,108,60,,,,,
E2,gauss_peak,5,evolutionary_structure,6,1006,2006,24,rmse,0.019968712803067144,test_rmse,0.021213697027307882,0.021213697027307882,0.015151677233690396,,,26,24,0,2,0,24,budget_exhausted,56,29,40,25,196,146,,,,,
E2,gauss_peak,5,evolutionary_structure,7,1007,2007,24,rmse,0.019890201510889115,test_rmse,0.018782051257279497,0.018782051257279497,0.013768901621020353,,,28,24,0,4,0,24,budget_exhausted,41,23,23,40,171,76,,,,,
E2,gauss_peak,5,evolutionary_structure,8,1008,2008,24,rmse,0.05320142722294928,test_rmse,0.05457758533529647,0.05457758533529647,0.04340605254219354,,,29,24,0,5,0,24,budget_exhausted,36,16,14,11,67,42,,,,,
E2,gauss_peak,5,evolutionary_structure,9,1009,2009,24,rmse,0.025696299853176795,test_rmse,0.02244414293426102,0.02244414293426102,0.016959870910200597,,,26,24,0,2,0,24,budget_exhausted,26,15,15,24,93,47,,,,,
E2,gauss_peak,5,greedy_growth,0,1000,2000,24,rmse,0.030591463436505324,test_rmse,0.032369179211392665,0.032369179211392665,0.025045331794100026,,,28,24,0,4,0,24,budget_exhausted,23,15,15,22,121,66,,,,,
E2,gauss_peak,5,greedy_growth,1,1001,2001,24,rmse,0.022618987394289258,test_rmse,0.02108055083422396,0.02108055083422396,0.014630137414708722,,,26,24,0,2,0,24,budget_exhausted,49,21,17,31,124,70,,,,,
E2,gauss_peak,5,greedy_growth,2,1002,2002,24,rmse,0.021620199536994514,test_rmse,0.022154487724550916,0.022154487724550916,0.01590430460322778,,,25,24,0,1,0,24,budget_exhausted,54,28,43,25,164,148,,,,,
E2,gauss_peak,5,greedy_growth,3,1003,2003,24,rmse,0.0377681687918091,test_rmse,0.041602093294412563,0.041602093294412563,0.03233968529483006,,,25,24,0,1,0,24,budget_exhausted,35,16,14,34,111,58,,,,,
E2,gauss_peak,5,greedy_growth,4,1004,2004,24,rmse,0.07098149762828555,test_rmse,0.06908573950856793,0.06908573950856793,0.05656929919880366,,,26,24,0,2,0,24,budget_exhausted,16,5,0,12,9,0,,,,,
E2,gauss_peak,5,greedy_growth,5,1005,2005,24,rmse,0.018872752109657148,test_rmse,0.02378621706309657,0.02378621706309657,0.01547349776941715,,,24,24,0,0,0,24,budget_exhausted,31,21,20,26,155,81,,,,,
E2,gauss_peak,5,greedy_growth,6,1006,2006,24,rmse,0.020049873886234422,test_rmse,0.020663724587788847,0.020663724587788847,0.014832791524822479,,,24,24,0,0,0,24,budget_exhausted,44,25,26,31,131,89,,,,,
E2,gauss_peak,5,greedy_growth,7,1007,2007,24,rmse,0.022341321649121944,test_rmse,0.022057733304597166,0.022057733304597166,0.015266404983704532,,,29,24,0,5,0,24,budget_exhausted,21,12,15,20,101,58,,,,,
E2,gauss_peak,5,greedy_growth,8,1008,2008,24,rmse,0.02462127552486626,test_rmse,0.023336550863114175,0.023336550863114175,0.017432477062925368,,,24,24,0,0,0,24,budget_exhausted,28,18,14,17,68,48,,,,,
E2,gauss_peak,5,greedy_growth,9,1009,2009,24,rmse,0.028248771605876685,test_rmse,0.02439241080416523,0.02439241080416523,0.018304886812567436,,,26,24,0,2,0,24,budget_exhausted,17,12,9,12,48,30,,,,,
E2,gauss_peak,5,random_structure,0,1000,2000,24,rmse,0.01876619126306002,test_rmse,0.020057489706422717,0.020057489706422717,0.014850040277061815,,,24,24,0,0,0,24,budget_exhausted,48,20,16,37,134,65,,,,,
E2,gauss_peak,5,random_structure,1,1001,2001,24,rmse,0.020795338919154957,test_rmse,0.01967862216652125,0.01967862216652125,0.014117405578969247,,,24,24,0,0,0,24,budget_exhausted,45,23,28,40,153,91,,,,,
E2,gauss_peak,5,random_structure,2,1002,2002,24,rmse,0.021681570744339587,test_rmse,0.020424118004473534,0.020424118004473534,0.013835065079347592,,,24,24,0,0,0,24,budget_exhausted,46,27,23,30,128,95,,,,,
E2,gauss_peak,5,random_structure,3,1003,2003,24,rmse,0.01996251640650745,test_rmse,0.02100828487011442,0.02100828487011442,0.014290904291105641,,,24,24,0,0,0,24,budget_exhausted,69,34,55,47,293,214,,,,,
E2,gauss_peak,5,random_structure,4,1004,2004,24,rmse,0.019574210182236897,test_rmse,0.021412554816051924,0.021412554816051924,0.014685413920228893,,,24,24,0,0,0,24,budget_exhausted,57,27,28,41,198,112,,,,,
E2,gauss_peak,5,random_structure,5,1005,2005,24,rmse,0.01758137510439825,test_rmse,0.02148824197018605,0.02148824197018605,0.015205347783697568,,,24,24,0,0,0,24,budget_exhausted,33,17,18,31,96,44,,,,,
E2,gauss_peak,5,random_structure,6,1006,2006,24,rmse,0.020631907274211887,test_rmse,0.021344363803197767,0.021344363803197767,0.015579742399782059,,,24,24,0,0,0,24,budget_exhausted,59,29,39,40,248,154,,,,,
E2,gauss_peak,5,random_structure,7,1007,2007,24,rmse,0.025758571180907047,test_rmse,0.02271339238089661,0.02271339238089661,0.01666618522951912,,,24,24,0,0,0,24,budget_exhausted,44,33,36,36,223,151,,,,,
E2,gauss_peak,5,random_structure,8,1008,2008,24,rmse,0.022684665618731947,test_rmse,0.022692715373543896,0.022692715373543896,0.015472033798405567,,,24,24,0,0,0,24,budget_exhausted,34,20,16,27,116,59,,,,,
E2,gauss_peak,5,random_structure,9,1009,2009,24,rmse,0.026007333565307104,test_rmse,0.022064363024061177,0.022064363024061177,0.01640271326694047,,,24,24,0,0,0,24,budget_exhausted,28,19,20,20,89,59,,,,,
E2,gauss_peak,5,ref_realamp_d1,0,1000,2000,24,rmse,0.170474365390535,test_rmse,0.16407457844472964,0.16407457844472964,0.13863001588639468,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,gauss_peak,5,ref_realamp_d1,1,1001,2001,24,rmse,0.16371167686038357,test_rmse,0.16363864708060114,0.16363864708060114,0.13910141992151223,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,gauss_peak,5,ref_realamp_d1,2,1002,2002,24,rmse,0.16479645176234575,test_rmse,0.16598276738241424,0.16598276738241424,0.14205531787746387,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,gauss_peak,5,ref_realamp_d1,3,1003,2003,24,rmse,0.16029565516859975,test_rmse,0.1680481656693825,0.1680481656693825,0.14376720588043024,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,gauss_peak,5,ref_realamp_d1,4,1004,2004,24,rmse,0.16624316516961243,test_rmse,0.16090364503209717,0.16090364503209717,0.1350939198218323,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,gauss_peak,5,ref_realamp_d1,5,1005,2005,24,rmse,0.16656813756061362,test_rmse,0.16723371329842593,0.16723371329842593,0.1423055457084454,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,gauss_peak,5,ref_realamp_d1,6,1006,2006,24,rmse,0.15571314949117712,test_rmse,0.16437532539898775,0.16437532539898775,0.13993886369596517,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,gauss_peak,5,ref_realamp_d1,7,1007,2007,24,rmse,0.17073683340424253,test_rmse,0.16506325269284866,0.16506325269284866,0.13996636120509837,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,gauss_peak,5,ref_realamp_d1,8,1008,2008,24,rmse,0.16078507683432658,test_rmse,0.16624519098560753,0.16624519098560753,0.14214058436521065,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,gauss_peak,5,ref_realamp_d1,9,1009,2009,24,rmse,0.1669860136873818,test_rmse,0.1642850177951892,0.1642850177951892,0.14004112776210914,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,gauss_peak,5,ref_realamp_d2,0,1000,2000,24,rmse,0.09254863469509186,test_rmse,0.09310114961111876,0.09310114961111876,0.07666282276631976,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,gauss_peak,5,ref_realamp_d2,1,1001,2001,24,rmse,0.09964989872689374,test_rmse,0.09849322575654448,0.09849322575654448,0.07934401787311669,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,gauss_peak,5,ref_realamp_d2,2,1002,2002,24,rmse,0.051938100830508586,test_rmse,0.04927631524871325,0.04927631524871325,0.039692833080402314,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,gauss_peak,5,ref_realamp_d2,3,1003,2003,24,rmse,0.0939624784473504,test_rmse,0.10029840348271817,0.10029840348271817,0.08115320381211334,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,gauss_peak,5,ref_realamp_d2,4,1004,2004,24,rmse,0.08875969608050376,test_rmse,0.09384600403526445,0.09384600403526445,0.07681114709930664,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,gauss_peak,5,ref_realamp_d2,5,1005,2005,24,rmse,0.09524122684493443,test_rmse,0.10054826566818766,0.10054826566818766,0.07959147523972318,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,gauss_peak,5,ref_realamp_d2,6,1006,2006,24,rmse,0.09193906478952751,test_rmse,0.09441063679583636,0.09441063679583636,0.07699537085851199,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,gauss_peak,5,ref_realamp_d2,7,1007,2007,24,rmse,0.04949526356195853,test_rmse,0.04968218999842113,0.04968218999842113,0.03978750463674127,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,gauss_peak,5,ref_realamp_d2,8,1008,2008,24,rmse,0.09760221695330897,test_rmse,0.09300132191483652,0.09300132191483652,0.07619322349677143,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
