split,structural_hash,depth,gate_count,two_qubit_gate_count,total_trainable_params,val_logloss,wall_clock_seconds
2,1862bc61a472,14,25,13,61,0.040645067594094,1.2939
2,19f564e45cac,13,19,11,61,0.056951462549430655,1.2551
2,1da60450e6be,8,23,3,61,0.04719380135468422,1.2609
2,1dcef07251e5,13,26,10,61,0.04916713906380352,1.2521
2,1e291809e0b6,11,23,7,61,0.033516072892058484,1.3688
2,1f5a90aee832,14,25,13,61,0.05112872530726151,1.3865
2,1f6f0f2a3428,9,22,6,61,0.03670225923285749,1.1572
2,1fcd0d0909d3,9,19,7,61,0.05346687643393691,1.3083
2,2039b6043638,11,20,8,61,0.04119533081672714,1.4415
2,21265dc60d6e,10,22,6,61,0.049249812589542,1.2728
2,223bdd32245f,7,19,3,61,0.05229248640612996,1.2842
2,22a1581094e3,11,23,7,61,0.03864009903332568,1.2506
2,22d92a4329d5,7,19,3,61,0.04894634815237263,1.1274
2,24c4c8767a2b,11,25,9,61,0.047419885557550584,1.4283
2,252e0bca30a4,15,26,14,61,0.05702274491927008,1.4183
2,2809196352c7,11,27,7,61,0.04482164774583211,1.5583
2,293cc854ffbe,4,16,0,61,0.04512304044818302,1.1853
2,294ab4c83231,13,16,12,61,0.0517106996075506,1.339
2,29c0a4c8bfb4,14,27,11,61,0.05729805697434852,1.3072
2,2a000e114ce3,13,28,8,61,0.05927479667673405,1.545
2,2ac8a4ef2cf4,5,20,0,61,0.04826668964158757,1.0377
2,2cd183b329d6,7,16,4,61,0.04463133687265847,1.1729
2,2dedae7ebed9,8,23,3,61,0.03424390985784815,1.1853
2,2e2d6b7cd35b,13,26,10,61,0.027022239161527056,1.2998
2,2e67f4f8e425,12,24,8,61,0.06941647847826371,1.286
2,2f32cd0a3c4d,16,26,14,61,0.049700323558592524,1.4705
2,2f9c34bb4e3a,10,22,6,61,0.03816919281301632,1.2301
2,2fa8a39d3c6c,12,27,7,61,0.035282276213442904,1.3383
2,313beb228912,7,19,3,61,0.0410178209593141,1.1146
2,333ab963d46a,21,27,19,61,0.0442775864669549,1.5298
2,33d5aafc3cc0,7,19,3,61,0.03602342139226417,1.1725
2,34f123fd3ec6,13,28,8,61,0.07767753795499348,1.3639
2,35db80de5ba2,5,20,0,61,0.035708289983144875,1.1733
2,35db80de5ba2,5,20,0,61,0.0390120795396135,1.1337
2,35f27db6aeda,12,27,7,61,0.04113025030368313,1.312
2,378946c886bd,11,27,7,61,0.05435413799891123,1.2266
2,39d826a64d6e,12,24,8,61,0.06083489410448496,1.5163
2,3a21350e145f,14,27,11,61,0.0325249185398159,1.365
2,3a36e71c6545,13,26,10,61,0.049911975926674026,1.3327
2,3b088cbddd82,14,23,11,61,0.03860298671055611,1.2828
2,3b7c3105dcd1,4,16,0,61,0.043034612203679004,1.0842
2,3b7c3105dcd1,4,16,0,61,0.0370086616457622,1.0857
2,3b8c5d85acc1,11,23,7,61,0.043945128852686026,1.2113
2,3bdb74a459a0,7,19,3,61,0.038216741271176385,1.0748
2,3c13d4941bd6,8,23,3,61,0.05010971495177123,1.1391
2,3c440e336342,7,19,3,61,0.045654760831682815,1.1957
2,3dad662f670d,7,19,3,61,0.03531979907768081,1.1545
2,3dc4f3b3316b,7,19,3,61,0.0478841730295762,1.1787
2,3df9b07b6a20,18,25,17,61,0.04479328298154939,1.535
2,3fed59941401,11,25,9,61,0.032648817806273205,1.6039
2,40463b5c7c61,13,22,10,61,0.04627022223975457,1.2295
2,419e7c297a23,11,27,7,61,0.02147266933968402,1.321
2,41abfb0f50c7,13,26,10,61,0.1230955276838105,1.2946
2,41af7cfb0346,8,20,4,61,0.05069400549326223,1.273
2,424f11391ed6,7,19,3,61,0.050767565070487436,1.1179
2,426f7e467397,14,27,11,61,0.042439171934671976,1.6063
2,42a89b455fa3,7,19,3,61,0.04989417055525211,1.217
2,4377545b23bb,12,25,9,61,0.0443848414216287,1.3814
2,43e4afecd68d,12,26,10,61,0.08229428365074,1.433
2,44692e12d6d2,7,19,3,61,0.03350888340565415,1.1687
2,44707254ff9f,13,26,10,61,0.04033707657750274,1.3986
2,451bb587000b,10,23,7,61,0.04039103151675398,1.2864
2,4530be8601cb,8,23,3,61,0.03868698333616129,1.1484
2,4642ee0fe6a1,18,26,18,61,0.04350411785385987,1.513
2,486c1b51db42,13,26,10,61,0.030555975875483216,1.2789
2,48f19401ec34,18,25,17,61,0.05090323012722425,1.6964
2,4949e7289a07,16,23,15,61,0.04234222514465245,1.6153
2,4a81dc62cff5,10,19,7,61,0.054488324666530336,1.1947
2,4b0a53601342,10,19,7,61,0.04028195426411979,1.2962
2,4b4672d8aa22,7,19,3,61,0.046825131243801416,1.6495
2,4b8bfdff4376,13,26,10,61,0.04767243342004587,1.2795
2,4b958dbcd8b6,10,22,6,61,0.06707351229364772,1.289
2,4c4b0116498b,10,22,6,61,0.0332009088585403,1.4801
2,4c568f1dff6f,12,27,7,61,0.0404740092074533,1.3268
2,4cfdef0dec3b,12,24,8,61,0.043308087120036275,1.3254
2,4d28c617b36b,8,23,3,61,0.040211269234114805,1.1337
2,4da117fd5f9e,9,24,4,61,0.07089705504372629,1.3409
2,4dd29eee6719,11,25,9,61,0.03876012721544119,1.3445
2,4e7e4f9b6524,8,20,4,61,0.05021768177060121,1.1012
2,50c991e79e15,8,23,3,61,0.030553468671208908,1.1244
2,515ae2fdbade,14,26,10,61,0.022323698505489913,1.4442
2,52143ae4ac4b,7,16,4,61,0.046155897267546625,1.1696
2,529f94be7b94,13,22,10,61,0.03501566896934826,1.5711
2,53c62d7cf705,8,20,4,61,0.048610982243695505,1.1372
2,5434f6036ce1,8,20,4,61,0.048698687906588566,1.0829
2,544dc771adae,14,23,11,61,0.046471328547960926,1.4484
2,55844bffa227,15,25,13,61,0.04580209089383306,1.3566
2,567df35fe74e,10,16,8,61,0.04632724973304526,1.1041
2,56a1a41cbf30,9,24,4,61,0.03370785037544699,1.3406
2,56a1a41cbf30,9,24,4,61,0.05034954230506202,1.2238
2,56f8e24bd4c1,8,23,3,61,0.04159346998320836,1.2918
2,57042f8c2ffb,12,27,7,61,0.04313848089861986,1.4439
2,57f83b35f817,14,26,10,61,0.04071107032944355,1.3165
2,581655648b3f,14,23,11,61,0.03208490355040651,1.2595
2,586f94ba5274,15,27,11,61,0.03301060925148007,1.5746
2,5873f5b5d3e4,12,27,7,61,0.04323997215680999,1.3422
2,58bb210d11e7,11,20,8,61,0.059562757915441335,1.1214
2,5a001391bcb8,8,20,4,61,0.0488554247902684,1.2078
2,5a30ba13e6e1,18,25,17,61,0.05940424965616564,1.595
2,5a433251a78f,9,19,7,61,0.04065318872414119,1.156
2,5afa153a12c9,9,22,6,61,0.0576250214672565,1.289
2,5bbec92e77b8,17,26,14,61,0.041987281534686255,1.289
2,5c110cd4d3ad,13,23,11,61,0.0618700124908124,1.3174
2,5c8acd9c9626,13,26,10,61,0.04917583292084538,1.3634
2,5cdf81851361,11,26,6,61,0.05255522078211996,1.3601
2,5d9552befb52,14,23,11,61,0.04061969879350226,1.3273
2,5edd8b055e68,7,16,4,61,0.045657303035289795,1.0273
2,5f3ba2c471c3,10,26,6,61,0.06777438687438037,1.3691
2,5f418eba76fb,8,23,3,61,0.04742542459850064,1.163
2,5f60874932a6,4,16,0,61,0.05275901147371675,1.0439
2,5fb5b02022e0,5,20,0,61,0.04189818447861331,1.0564
2,6075780720d8,8,20,4,61,0.04597855805967069,1.0858
2,6075780720d8,8,20,4,61,0.04281016089514798,1.1899
2,60a8006fddac,7,16,4,61,0.046873934025310364,1.2002
2,61aae058a7dd,15,25,13,61,0.05473160617902914,1.4127
2,61d8ee298451,14,20,12,61,0.046607189752834725,1.6489
2,631ea99bc43c,12,24,8,61,0.15885327122973067,1.3362
2,63f91ae70bc9,13,26,10,61,0.052293585592319954,1.2837
2,64ba426ba146,7,19,3,61,0.04796796831055051,1.0043
2,64ca1196b226,13,26,10,61,0.0326269274983589,1.3743
2,65d0a0a3e17f,5,20,0,61,0.03652627113511434,1.1355
2,660686604c65,10,22,6,61,0.03974124431131005,1.1735
2,6656ca701b62,15,25,13,61,0.051167873555305346,1.5411
2,67d58a8439aa,4,16,0,61,0.06493731044114633,1.007
2,69b2f172a01f,15,25,13,61,0.04336635154688056,1.2282
2,6a0438716c91,10,22,6,61,0.036037514629909534,1.326
2,6b867ae6976c,7,19,3,61,0.04901615171139817,1.123
2,6bced5a08fbb,7,19,3,61,0.04993369069874407,1.0027
2,6c06e2848b17,11,26,6,61,0.0415611745916846,1.3229
2,6c1699daf1ec,16,23,15,61,0.04427801406714263,1.3851
2,6c71145ed992,8,20,4,61,0.0464179175693833,1.1217
2,6d303e2788d7,16,25,13,61,0.6927771813167634,1.4261
2,6d6a31ff0afd,10,19,7,61,0.05454115149343086,1.1526
2,6d7179fd7cd0,6,24,0,61,0.050526099932574176,1.1723
2,6dd137af510f,7,19,3,61,0.03531893609680804,1.0961
2,6df3d7537ca4,7,16,4,61,0.054637445277173985,1.1907
2,6e2365dbbeed,11,23,7,61,0.03395718773813419,1.189
2,6ef636c93aa3,10,26,6,61,0.03983768789240811,1.4356
2,6f35829dac41,9,24,4,61,0.054505749719443296,1.2423
2,6f8da0858071,15,27,11,61,0.03177597718944358,1.4943
2,6fd4927ae613,8,23,3,61,0.039299980654210184,1.2538
2,70d683288f9f,13,26,10,61,0.040639141164123274,1.4427
2,712d8aea6e74,15,24,12,61,0.04991768271685509,1.2869
2,7153c5bd5f0c,15,27,11,61,0.05770012381392811,1.3772
2,722994f69c31,13,26,10,61,0.04184734869966853,1.5714
2,72f7705457f9,15,22,14,61,0.028587609663606833,1.4381
2,7397e3e577cc,14,23,11,61,0.08409795375146098,1.3465
2,73d29ae4e3f7,10,23,7,61,0.04311153018761842,1.4908
2,751d49ba31af,13,26,10,61,0.040857770815121666,1.5248
2,759f403ce7b8,11,25,9,61,0.03512704509608114,1.256
2,7620e6e060af,11,23,7,61,0.03377398560385911,1.3323
2,7623f278a174,7,16,4,61,0.05030926912043893,1.1572
2,7623f278a174,7,16,4,61,0.046898009575155775,1.0748
2,76c74b79cb97,7,16,4,61,0.05171444896742305,1.1141
2,772495a64140,7,16,4,61,0.05119004248175904,1.1022
2,77c62b236955,12,27,7,61,0.04818848349496961,1.2736
2,7aa4385c2757,14,20,12,61,0.05567798552826538,1.2616
2,7db5c7a608e8,16,26,14,61,0.049766002131321256,1.5124
2,7e428a0a1e55,13,19,11,61,0.04658744844603472,1.2686
2,7e76bea7bb66,9,22,6,61,0.04530624338583647,1.1154
2,7f1591d7e8c5,8,20,4,61,0.0456543008667053,1.0427
2,7f3aed384f51,4,16,0,61,0.040377857445503894,0.9637
2,7fe64746228a,12,24,8,61,0.0456062411146396,1.5246
2,8003fa6cf58d,13,26,10,61,0.047624447415751475,1.3438
2,802b00ed69b0,11,23,7,61,0.039860310429608435,1.1752
2,80efcde460dd,4,16,0,61,0.05357552480014599,0.947
2,81271993ca13,13,26,10,61,0.042474109761396976,1.3821
2,81c2437a9e3e,7,19,3,61,0.04394080951462812,1.184
2,82385199fc7f,17,27,15,61,0.035684742803001455,1.4123
2,82741cbc2658,14,23,11,61,0.05094436029963992,1.4192
2,82a6995d4eda,16,28,12,61,0.04939230585084893,1.5838
2,86b64e085678,20,27,19,61,0.05196198688520379,1.719
2,87db0726133c,14,23,11,61,0.04143884215169077,1.2667
2,87e4d55c667d,12,26,10,61,0.05272455119448413,1.3445
2,880b6af94720,10,19,7,61,0.04438034057804872,1.1473
2,890de14970f8,14,27,11,61,0.05014331656309822,1.3479
2,89a02a9f6e16,9,22,6,61,0.04510501754168626,1.2223
2,8b00213559ef,10,23,7,61,0.05003512842409387,1.1946
2,8b3f5c70e7ed,13,23,11,61,0.03838510909244551,1.3241
2,8b975a728ca1,7,16,4,61,0.039075997113301834,1.2404
2,8b975a728ca1,7,16,4,61,0.04028638870011519,1.1436
2,8e249f067bad,18,27,15,61,0.05548646911940613,1.4118
2,8e6c56226a8f,14,23,11,61,0.02617349479014728,1.3282
2,8fea3c837ab6,15,24,12,61,0.04615632608803785,1.5974
2,9004f02d23b4,11,20,8,61,0.0475143166209665,1.2496
2,9015edaeca4f,15,19,15,61,0.04161001341103269,1.3052
2,906f20894401,10,23,7,61,0.025571420461363785,1.3492
2,913216eec92b,13,26,10,61,0.05190405433756077,1.3654
2,9258b879a16a,7,19,3,61,0.03677442490333093,1.0709
2,9298c6e7278a,12,25,9,61,0.038790646351172464,1.1425
2,9330fb05b7cd,8,23,3,61,0.042330322794117664,1.3259
2,93916413df33,12,25,9,61,0.042826205437203856,1.2457
2,94fdcbfa80c3,9,24,4,61,0.03939833448346573,1.2132
2,955df1cb61af,13,22,10,61,0.04480855467559511,1.4146
2,95b94d178edd,10,16,8,61,0.04480989421285563,1.1948
2,95b94d178edd,10,16,8,61,0.6927742092590088,1.1363
2,95b94d178edd,10,16,8,61,0.03577617596297476,1.2959
2,97a9fea463c4,7,19,3,61,0.04873826612763193,1.1677
2,97fc797ea1be,8,20,4,61,0.04397501262129844,1.0708
2,9897b38621dc,14,25,13,61,0.04153617865519653,1.4712
2,99bd7cb33a0a,14,22,14,61,0.043621252300987096,1.4158
2,9ad604f29ffc,10,22,6,61,0.052838080284931074,1.1464
2,9ceb2d4f4a42,7,16,4,61,0.04922059403621196,1.0539
2,9d3d9df7db75,9,22,6,61,0.04921393301886233,1.1896
2,9d5a063356a2,17,23,15,61,0.052670067437375775,1.2589
2,9e2f335be920,7,19,3,61,0.049474317360704775,1.0277
2,9eaeedb418c6,13,22,10,61,0.04899448617906338,1.5003
2,a0349c5d0c77,10,26,6,61,0.047839538099466755,1.2571
2,a09ed915848a,9,22,6,61,0.04313936181846737,1.2661
2,a2fe832011fe,15,27,11,61,0.07659364126582904,1.5888
2,a57b9bfff4ea,4,16,0,61,0.04142515044360651,1.0856
2,a5d4bf93423d,12,22,10,61,0.04404604058727721,1.4311
2,a68f3506952e,10,22,6,61,0.030636672342758724,1.323
2,a6a0373c4b3f,13,26,10,61,0.03358269934410078,1.3189
2,a6c78bdc6771,11,23,7,61,0.037541729596966625,1.2182
2,a6c78bdc6771,11,23,7,61,0.04384550011343059,1.253
2,a78aba63a411,8,23,3,61,0.043048123982481895,1.155
2,a7b79167a48b,7,16,4,61,0.050611274105267,1.1977
2,a7c9cd3c04e3,8,23,3,61,0.05011636830661699,1.2517
2,a7e735c5993c,15,27,11,61,0.05586164218585384,1.5568
2,aac25e7d8468,4,16,0,61,0.047735520672917905,1.0848
2,aac25e7d8468,4,16,0,61,0.04200725058128782,1.1136
2,ab29340d508e,14,27,11,61,0.049923700661740435,1.3204
2,ad31888f15f0,10,19,7,61,0.05732253835804804,1.2881
2,ae6343d66770,7,16,4,61,0.0485453478111055,1.1414
2,ae6343d66770,7,16,4,61,0.039293722243001664,1.1069
2,ae736a8bbcdc,14,27,11,61,0.02816627857999844,1.3531
2,aea67b7c2242,9,22,6,61,0.04817319714913991,1.1941
2,afa6379f736d,9,22,6,61,0.0387350070291727,1.2342
2,afb732730667,14,26,10,61,0.04186471481302683,1.2876
2,aff2f1d6be55,12,27,7,61,0.048788025277250825,1.2955
2,b0fc08291f0f,7,16,4,61,0.05439952785377068,1.0525
2,b16a38e4e5ca,13,26,10,61,0.03334174989072263,1.318
2,b16fc22814aa,13,19,11,61,0.04498743658370969,1.3412
2,b38162d761bf,11,25,9,61,0.0479535125164235,1.2609
2,b393daf5dc0a,7,19,3,61,0.0498559482159405,1.0655
2,b393daf5dc0a,7,19,3,61,0.03211777495276561,1.547
2,b39ac086e971,7,19,3,61,0.03654108428897128,1.06
2,b62ea45650c8,20,26,18,61,0.047735622636220186,1.3641
2,b75ccb812196,10,23,7,61,0.03313848362161431,1.3581
2,b8fb23fb397f,7,19,3,61,0.03015519834441718,1.0239
2,b911c67dae93,12,27,7,61,0.05264720485913662,1.3123
2,b919d24ae10e,7,19,3,61,0.04952929296582083,1.1811
2,b9a8803dad88,5,20,0,61,0.05102750148312399,1.1189
2,ba52455da174,14,27,11,61,0.04181088017898294,1.3747
2,ba93c591a12a,7,19,3,61,0.048631730339463386,1.0876
2,bc66533d5daf,11,27,7,61,0.04747665030936158,1.2116
2,bcf2d516e773,13,26,10,61,0.030515336360725256,1.4222
2,bd3dd1537429,11,23,7,61,0.05316307957310652,1.2473
2,bdcad8be0e2e,16,22,14,61,0.040803130744658654,1.4093
2,be2d3fd6e5a9,4,16,0,61,0.0668372602085726,1.0064
2,be2d3fd6e5a9,4,16,0,61,0.06053420196716614,1.0121
2,be2d3fd6e5a9,4,16,0,61,0.039670971895939024,0.96
2,bf1593c370d7,13,23,11,61,0.04209847112138381,1.4578
2,bf22ee537dc6,9,22,6,61,0.04334851195632163,1.1772
2,c027b3ff6837,16,28,12,61,0.07277397929009131,1.4674
2,c06044b25e7e,8,23,3,61,0.052190520881801206,1.3532
2,c1ac7d024ebd,10,26,6,61,0.0429704940138779,1.2794
2,c37410d1ad63,10,19,7,61,0.04985719001441729,1.239
2,c3f3e61f1634,10,23,7,61,0.023059814116084876,1.2125
2,c42807254cf1,9,27,3,61,0.06539005626825241,1.2957
2,c4a6e0705920,10,19,7,61,0.0488428252834967,1.1735
2,c4e32b7ae085,16,26,14,61,0.0412140352095191,1.5599
2,c5010030de11,7,19,3,61,0.03819110445254497,1.1289
2,c527d4e4bea6,5,20,0,61,0.040503739551474,1.3164
2,c67c2d007731,7,19,3,61,0.060193278930807156,1.2832
2,c6dd29608859,9,22,6,61,0.04525150626749944,1.2763
2,c7e02d89194a,10,26,6,61,0.03663865205322667,1.3005
2,c7f863da692b,12,19,11,61,0.05602628513750923,1.1773
2,c84e3aa1c665,9,27,3,61,0.034105238185671446,1.2116
2,c90a530e4042,7,16,4,61,0.046797553815395986,1.1416
2,c967fb877bca,15,25,13,61,0.03839076713820596,1.3128
2,ca9ca5aa1589,13,26,10,61,0.043439789042101856,1.5505
2,cbdec2d6b4a0,13,26,10,61,0.07309806550144443,1.3179
2,cc341f835d1a,5,20,0,61,0.047127565313395445,1.1687
2,cc7ef5e32419,10,16,8,61,0.0459171662453762,1.2548
2,cd763c399386,10,19,7,61,0.0541672590351219,1.3707
2,cd83f6e9cb10,10,28,4,61,0.03829394002413796,1.4566
2,ce2203b998be,10,23,7,61,0.07003854373195725,1.2009
2,d0226a818dbd,15,25,13,61,0.03479012817723347,1.4934
2,d0505626bf76,17,27,15,61,0.05801168411703735,1.3918
2,d08b5f6ddece,14,25,13,61,0.045797378253239096,1.2856
2,d1b5248a49c2,11,20,8,61,0.04482517094916467,1.1705
2,d28bc0c48242,10,19,7,61,0.06890035791922845,1.3857
2,d45c1574c4c0,5,20,0,61,0.04799315171704246,1.078
2,d4a0a85e103c,14,27,11,61,0.06113239904606413,1.4075
2,d4ea607f1a96,8,23,3,61,0.6928166358221264,1.184
2,d5bb027f1e42,10,22,6,61,0.04155803680596037,1.2524
2,d77ce5d7141b,10,26,6,61,0.033872629753671196,1.2672
2,d7db498b9016,5,20,0,61,0.040461170871447086,1.1965
2,d87f6b00d8b8,7,19,3,61,0.036698230970905965,1.027
2,d885d2bef868,10,16,8,61,0.051645753482701964,1.2184
2,d97ccd04f4f5,7,16,4,61,0.050736076366341136,1.3032
2,d97ccd04f4f5,7,16,4,61,0.05368638985581543,1.1644
2,d9f38a8cf7b8,8,20,4,61,0.03378778749973274,1.0319
2,da139ba8a183,13,26,10,61,0.035582103790836365,1.3774
2,dc1a120c4a8c,12,27,7,61,0.038835559165249056,1.3817
2,dc63c6e12cac,11,23,7,61,0.0861801145044551,1.3463
2,dcafe93f63e9,12,27,7,61,0.049184177349719596,1.3231
2,dd3d12e5859e,13,26,10,61,0.03170387500766956,1.3888
2,dda81c6c63ea,13,26,10,61,0.04999040784592466,1.3059
2,dea70b95ea64,11,25,9,61,0.03641715072272225,1.2319
2,e104f2ae99da,12,26,10,61,0.04971811332109069,1.2778
2,e2cdb1fcca06,10,23,7,61,0.039425803198063075,1.1511
2,e2d92815388d,7,19,3,61,0.04882133605773537,1.2149
2,e334e3995436,11,26,6,61,0.05606083111149486,1.2377
2,e389f36e7542,15,27,11,61,0.03411488873126715,1.3434
2,e3cb5e229ee2,15,25,13,61,0.028218524947136572,1.3756
2,e3cce44ca556,12,26,10,61,0.03754543524157307,1.5402
2,e425705d298f,10,26,6,61,0.03937902939796185,1.3726
2,e46fed0407f1,12,25,9,61,0.03393100225062381,1.2984
2,e556967495b4,7,19,3,61,0.02996151450958869,1.0674
2,e5b332a9f1da,14,25,13,61,0.03213832320324928,1.4851
2,e5edc6bf12dc,14,26,10,61,0.04599656538158684,1.2555
2,e603adab834b,8,20,4,61,0.05317424395830626,1.1202
2,e63d377f086f,7,19,3,61,0.03762940880918739,1.0591
2,e69df03d0c42,8,23,3,61,0.3433334912617108,1.2895
2,e6d3c1ca478a,12,26,10,61,0.0490911738937834,1.4667
2,e6e3aa257489,10,22,6,61,0.04860510568747266,1.2017
2,e6ef0fc23911,4,16,0,61,0.040058720109159535,1.0719
2,e6ef0fc23911,4,16,0,61,0.03451015520358322,1.1029
2,e7a113149909,12,19,11,61,0.04807954797238326,1.4644
2,e8e8325475cb,17,26,14,61,0.04175837290918202,1.6649
2,e8f1c815e58a,11,25,9,61,0.04409230685509702,1.2424
2,e9e4ce1b9992,7,16,4,61,0.05151799467593955,1.0693
2,e9f9c2469831,15,27,11,61,0.04544932780506262,1.3512
2,eb3595b92596,10,22,6,61,0.05557699414627496,1.2613
2,ebce9720fdc9,11,27,7,61,0.060828791462575915,1.6695
2,ec3d3cfa1e99,13,19,11,61,0.044902523117648516,1.3144
2,ec96cf205b0d,9,22,6,61,0.031048581587162297,1.1886
2,ed6ab90e67c6,15,27,11,61,0.04371359870333183,1.4703
2,ed79c51132de,20,27,19,61,0.057798864563072705,1.4692
2,ed9992583ace,14,27,11,61,0.038385535020044166,1.3308
2,ef34cf24eca2,14,26,10,61,0.05033572673920575,1.2958
2,ef8277207a3f,15,22,14,61,0.05462738252581394,1.302
2,effb0556a789,11,23,7,61,0.04676607745483305,1.3087
2,f01b47bd0a4e,4,16,0,61,0.04555144038587477,1.0927
2,f04bb4cf9438,10,19,7,61,0.04070747289015412,1.2611
2,f05fee2104d2,10,23,7,61,0.04475481310841378,1.1814
2,f0f54d37bab2,4,16,0,61,0.0480758052840978,1.1948
2,f1a539e48f90,5,20,0,61,0.048039291386957755,1.1818
2,f2033f1da9f0,11,23,7,61,0.03737586478734192,1.2691
2,f2442c369b58,7,16,4,61,0.03943452410545696,1.2176
2,f2442c369b58,7,16,4,61,0.04811145351547561,1.0964
2,f38c41398a6d,10,22,6,61,0.07047806756001578,1.2696
2,f40971011ae7,12,27,7,61,0.044894770863571715,1.343
2,f461e800bb9b,12,24,8,61,0.04263954903720279,1.3068
2,f4950b53c515,10,22,6,61,0.04332204565341479,1.1575
2,f4cb7a4c121f,11,23,7,61,0.12899879421291527,1.2888
2,f5c22e9e174c,13,22,10,61,0.050210599025173046,1.5276
2,f7579b6b5f84,13,26,10,61,0.03588592492835749,1.2542
2,f7bad853984a,17,26,14,61,0.046022680278354794,1.477
2,f7d45e3155b1,17,26,14,61,0.035892805429201737,1.4972
2,f807f337afdd,8,20,4,61,0.030194828329668022,1.1487
2,f807f337afdd,8,20,4,61,0.03547545462143341,1.1584
2,f89ac54dcd0d,8,20,4,61,0.04292490863258748,1.2569
2,f96b920a2ad6,9,22,6,61,0.047928019405923124,1.2006
2,f9cfd9ad7044,19,26,18,61,0.04463639390468564,1.4228
2,fa4093f35790,9,22,6,61,0.05234894596190795,1.156
2,fadef7f4fb6f,11,23,7,61,0.03904311202735141,1.4087
2,fbd363fde2a6,12,27,7,61,0.0410197398765456,1.3094
2,fd77ebb0115c,7,19,3,61,0.04392353341695628,1.2051
2,fdad693dfd24,14,26,10,61,0.06200889514629187,1.4734
2,fe55878266ac,8,23,3,61,0.057183063919400895,1.1493
2,fe55878266ac,8,23,3,61,0.03475828501337527,1.2038
2,fe7945cbdef6,14,26,10,61,0.051912158708291106,1.3018
2,ffb2019ae30c,17,26,14,61,0.06818211264211699,1.4479
3,01477420c2fd,11,20,8,61,0.051825731690654846,1.186
3,015c7c5812c3,7,19,3,61,0.05399772409317874,1.0843
3,0197b783381d,9,22,6,61,0.05441279902671708,1.1915
3,0247d2e45f19,15,25,13,61,0.0646662251960594,1.4021
3,02d864a6a1c9,13,26,10,61,0.048389676820473106,1.2734
3,0382460e0b3e,14,26,10,61,0.058754416912697734,1.2461
3,0476150787f0,13,26,10,61,0.057730342334740614,1.2354
3,06090195c669,11,20,8,61,0.05573348812949064,1.1148
3,0693239396a8,18,25,17,61,0.05861931213943951,1.3952
3,06b0189d971f,12,26,10,61,0.06890173871559828,1.3265
3,07b16a99f569,4,16,0,61,0.055442842098508506,0.9638
3,07b16a99f569,4,16,0,61,0.053055325442452596,1.0237
3,0829f65f5f26,13,25,9,61,0.050198409605327204,1.1765
3,08d08c37b2bb,13,26,10,61,0.054025796593014375,1.2209
3,08e20ad7d716,4,16,0,61,0.05532135150925513,0.916
3,09b2eccb019d,15,24,12,61,0.11940359070365177,1.3241
3,09bd10508a85,9,22,6,61,0.042577042098626824,1.1468
3,0a0ec1d37b3a,11,20,8,61,0.04937061939533969,1.2726
3,0a55a8aa634d,12,27,7,61,0.0638394415409312,1.2731
3,0ace4c49ce0d,10,19,7,61,0.05068421098359188,1.1468
3,0b1c564f1310,11,23,7,61,0.05280894039761508,1.1256
3,0b6eb1b58443,14,27,11,61,0.06927179098204732,1.3396
3,0ba749304dd0,8,20,4,61,0.06684877200943945,1.0847
3,0d0fbe56dd45,15,24,12,61,0.050840280031029327,1.4699
3,0d4ebd681a76,7,19,3,61,0.06628872331513684,1.0765
3,0e56b2abc334,13,22,10,61,0.06617069997307849,1.204
3,0edee90dea52,5,20,0,61,0.053077567209481036,1.0163
3,0f69573f48b4,11,23,7,61,0.05685210761491615,1.3073
3,0fab89b9ba2c,8,20,4,61,0.07075243481103026,1.1171
3,1185d77d745f,9,24,4,61,0.05275793924569211,1.1795
3,119ab852ae4c,4,16,0,61,0.04750219327269981,0.9384
3,11f6f2515a34,7,16,4,61,0.05786039842493199,1.0566
3,121b17a3beed,9,22,6,61,0.07414460719100938,1.1365
3,13e3290c60c3,8,20,4,61,0.04840639218722832,1.066
3,1406ef12b30b,15,27,11,61,0.05860583807142837,1.3968
3,15c980eee193,12,22,10,61,0.055010303638540904,1.2665
3,16c4ff224e0a,8,23,3,61,0.049356190784334016,1.1177
3,16f87bc16973,11,23,7,61,0.04684541272510883,1.2469
3,180c66388c07,14,26,10,61,0.0559581512427984,1.3137
3,1827a6c2cf9b,21,27,19,61,0.04609028601499035,1.3963
3,185fb8c393f2,16,25,13,61,0.05391182011899223,1.4099
3,190d41f412b2,14,26,10,61,0.07548353406668103,1.2778
3,19f564e45cac,13,19,11,61,0.055349968012721205,1.1911
3,1b01246b9cdd,10,19,7,61,0.05342182972076512,1.1678
3,1b4120628fc6,13,23,11,61,0.047956928010770165,1.2968
3,1bdce3023e4f,11,23,7,61,0.042350503128875006,1.1746
3,1d5458cd125c,9,22,6,61,0.040165729040944634,1.0768
3,1d69c43e46a9,14,26,10,61,0.04610955906555632,1.2713
3,1e291809e0b6,11,23,7,61,0.050753307945740594,1.2609
3,1f47cde6200a,13,19,11,61,0.05793125434557626,1.2134
3,1f4adbade5e1,15,26,14,61,0.06429857056945386,1.362
3,1f6f0f2a3428,9,22,6,61,0.049442617084371684,1.136
3,1fcd0d0909d3,9,19,7,61,0.048529891597370124,1.2298
3,2039b6043638,11,20,8,61,0.06034632001149872,1.2006
3,21265dc60d6e,10,22,6,61,0.04373866241262649,1.1459
